,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2362,4008,Anand Vihar Terminal - Raxaul Sadbhavna Special (Via Sitamarhi),COVR,NR,No TT Change,,,ANVT,16:30,RXL,21:50,29h 20m,32,    T   T    ,2S SL 3A 2A,1246 km,42 km/hr,4007,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' B1', ' B2', ' A1', ' D4', ' D5', ' D6', 'EOG', ' MFP']","['Ghazipur Road pincode 110092, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Bilari, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', 'India, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Pincode-228001, Uttar Pradesh', 'Lambhua, Uttar Pradesh', 'Pin - 222125, Uttar Pradesh', 'Jaunpur, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Pin - 233302, Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pin - 277208, Uttar Pradesh', 'Tel: 06152-220055, Bihar', '841207, Bihar', 'Ph:06224-272230, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', '843302, Bihar', 'Pin - 843313, Bihar', 'East Champaran, Bihar']",NaN,NaN
2363,2228,Purulia - Howrah SF Special,COVR,SER,No TT Change,,,PRR,05:30,HWH,11:25,5h 55m,12,S M T W T F S,2S CC,323 km,55 km/hr,2227,"['  L', 'DL1', ' C1', ' C2', ' D1', ' D2', ' D3', ' D4', ' D5', ' D6', ' D7', ' D8', ' D9', 'D10', 'DL2']","['Ph - 03252-202202, West Bengal', 'West Bengal-723126, West Bengal', 'Dist - Purulia, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Pin - 721301, West Bengal', 'Dist - Howrah, West Bengal', 'Dist - Howrah, West Bengal']",NaN,NaN
2364,4007,Raxaul - Anand Vihar Terminal Sadbhavna Special (Via Sitamarhi) (PT),COVR,NR,No TT Change,,,RXL,23:45,ANVT,04:45,29h 0m,31,      W   F  ,2S SL 3A 2A,1246 km,43 km/hr,4008,[' MFP'],"['East Champaran, Bihar', 'Pin - 843313, Bihar', '843302, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Ph:06224-272230, Bihar', '841207, Bihar', 'Tel: 06152-220055, Bihar', 'Pin - 277208, Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Jaunpur, Uttar Pradesh', 'Pin - 222125, Uttar Pradesh', 'Lambhua, Uttar Pradesh', 'Pincode-228001, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'India, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', 'Bilari, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
2365,4016,Anand Vihar Terminal - Raxaul Sadbhavna Special (Via Sagauli),COVR,NR,No TT Change,,,ANVT,16:30,RXL,21:10,28h 40m,33,S         F  ,2S SL 3A 2A,1229 km,43 km/hr,4015,"['  L', 'EOG', ' D6', ' D5', ' D4', ' A1', ' B2', ' B1', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D3', ' D2', ' D1', 'EOG', ' MFP']","['Ghazipur Road pincode 110092, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', 'India, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Pincode-228001, Uttar Pradesh', 'Lambhua, Uttar Pradesh', 'Pin - 222125, Uttar Pradesh', 'Jaunpur, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Pin - 233302, Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pin - 277208, Uttar Pradesh', 'Tel: 06152-220055, Bihar', '841207, Bihar', '841101 Tel no-06518-222235, Bihar', 'Ph:06224-272230, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Chakia, Bihar', 'Motihari, Bihar', 'Pin - 845456, Bihar', 'East Champaran, Bihar']",NaN,NaN
2366,4015,Raxaul - Anand Vihar Terminal Sadbhavna Special (Via Sagauli) (PT),COVR,NR,No TT Change,,,RXL,22:55,ANVT,04:45,29h 50m,33,S   T        ,2S SL 3A 2A,1229 km,41 km/hr,4016,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' B1', ' B2', ' A1', ' D4', ' D5', ' D6', 'EOG', ' MFP']","['East Champaran, Bihar', 'Pin - 845456, Bihar', 'Motihari, Bihar', 'Chakia, Bihar', 'Ratanpura, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Ph:06224-272230, Bihar', '841101 Tel no-06518-222235, Bihar', '841207, Bihar', 'Tel: 06152-220055, Bihar', 'Pin - 277208, Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Jaunpur, Uttar Pradesh', 'Pin - 222125, Uttar Pradesh', 'Lambhua, Uttar Pradesh', 'Pincode-228001, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'India, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
2367,4018,Anand Vihar Terminal - Raxaul Sadbhavna Special (Via Faizabad),COVR,NR,No TT Change,,,ANVT,16:30,RXL,21:50,29h 20m,31,      W      ,2S SL 3A 2A,1287 km,44 km/hr,4017,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' B1', ' B2', ' A1', ' D4', ' D5', ' D6', 'EOG', ' MFP']","['Ghazipur Road pincode 110092, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', 'India, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Rudauli Dist-Faizabad, Uttar Pradesh', 'Pincode-224001, Uttar Pradesh', 'Uttar Pradesh - 224123, Uttar Pradesh', 'Goshainganj, Uttar Pradesh', 'Akbarpur, Uttar Pradesh', '223101, Uttar Pradesh', 'PIN-222001, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pin - 277208, Uttar Pradesh', 'Tel: 06152-220055, Bihar', '841207, Bihar', 'Ph:06224-272230, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', '843302, Bihar', 'East Champaran, Bihar']",NaN,NaN
2368,4014,Anand Vihar Terminal - Sultanpur Sadbhavana Special,COVR,NR,No TT Change,,,ANVT,16:30,SLN,05:55,13h 25m,13,  M         S,2S SL 3A 2A,636 km,47 km/hr,4013,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' B1', ' B2', ' A1', ' D4', ' D5', ' D6', 'EOG']","['Ghazipur Road pincode 110092, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', 'India, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Pincode-228001, Uttar Pradesh']",NaN,NaN
2369,4013,Sultanpur - Anand Vihar Terminal Sadbhavana Special,COVR,NR,No TT Change,,,SLN,15:30,ANVT,04:45,13h 15m,13,S   T        ,2S SL 3A 2A,636 km,48 km/hr,4014,"['  L', 'EOG', ' D6', ' D5', ' D4', ' A1', ' B2', ' B1', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' A1', ' D3', ' D2', ' D1', 'EOG']","['Pincode-228001, Uttar Pradesh', 'MusfirKhana, Uttar Pradesh', 'Jagdishpur, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'India, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
2370,4017,Raxaul - Anand Vihar Terminal Sadbhavna Special (Via Faizabad) (PT),COVR,NR,No TT Change,,,RXL,23:45,ANVT,04:45,29h 0m,31,        T    ,2S SL 3A 2A,1287 km,44 km/hr,4018,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' B1', ' B2', ' A1', ' D4', ' D5', ' D6', 'EOG', ' MFP']","['East Champaran, Bihar', '843302, Bihar', 'Motijheel Muzaffarpur - 1 Phone;- 91-9771429928, Bihar', 'Ph:06224-272230, Bihar', '841207, Bihar', 'Tel: 06152-220055, Bihar', 'Pin - 277208, Uttar Pradesh', 'Pincode-277001., Uttar Pradesh', 'Pincode-233227., Uttar Pradesh', 'Ghazipur 233001, Uttar Pradesh', 'Pin- 233221, Uttar Pradesh', 'Pin;221001, Uttar Pradesh', 'Pin - 221002, Uttar Pradesh', 'PIN-222001, Uttar Pradesh', '223101, Uttar Pradesh', 'Akbarpur, Uttar Pradesh', 'Goshainganj, Uttar Pradesh', 'Uttar Pradesh - 224123, Uttar Pradesh', 'Pincode-224001, Uttar Pradesh', 'Rudauli Dist-Faizabad, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'LUCKNOW 226017, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'India, Uttar Pradesh', 'Dist Sambhal, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']",NaN,NaN
2371,4512,Nauchandi Express Special,COVR,NR,No TT Change,,,SRE,17:00,PYGS,10:10,17h 10m,27,S M T W T F S,2S SL 3A 2A 1A,771 km,45 km/hr,4511,"['  L', 'DL2', ' D5', ' D4', ' D3', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', 'HA1', ' B1', ' S1', ' S2', ' A1', 'DL1', ' D1', ' D2']","['Saharanpur, Uttar Pradesh', 'Saharanpur, Uttar Pradesh', 'MuzaffarNagar, Uttar Pradesh', 'Khatauli, Uttar Pradesh', 'Meerut Pin Code: 250001, Uttar Pradesh', 'Meerut, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Garhmukteshwar, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Rampur, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'District Hardoi, Uttar Pradesh', 'Sandila, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', '229301, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', 'Unchahar, Uttar Pradesh', 'Unchahar, Uttar Pradesh', '229408, Uttar Pradesh', 'Garhi Manikpur, Uttar Pradesh', '230204, Uttar Pradesh', '212413, Uttar Pradesh', 'Prayagraj PIN 211013, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Prayagraj 211003, Uttar Pradesh']",NaN,NaN
2372,4511,Nauchandi Express Special,COVR,NR,No TT Change,,,PYGS,17:20,SRE,10:50,17h 30m,28,S M T W T F S,2S SL 3A 2A 1A,771 km,44 km/hr,4512,"['  L', ' D2', ' D1', 'DL1', ' A1', ' S2', ' S1', ' B1', 'HA1', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', ' D3', ' D4', ' D5', 'DL2']","['Prayagraj 211003, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Prayagraj PIN 211013, Uttar Pradesh', 'Anapur - Mansurabad Road, Uttar Pradesh', '212413, Uttar Pradesh', '230204, Uttar Pradesh', 'Garhi Manikpur, Uttar Pradesh', '229408, Uttar Pradesh', 'Unchahar, Uttar Pradesh', 'Unchahar, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', '229301, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Sandila, Uttar Pradesh', 'District Hardoi, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Garhmukteshwar, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Meerut, Uttar Pradesh', 'Meerut Pin Code: 250001, Uttar Pradesh', 'Khatauli, Uttar Pradesh', 'MuzaffarNagar, Uttar Pradesh', 'Saharanpur, Uttar Pradesh', 'Saharanpur, Uttar Pradesh']",NaN,NaN
2373,4208,Padmavat Express Special,COVR,NR,No TT Change,,,DLI,19:50,PBH,08:20,12h 30m,16,S M T W T F S,2S SL 3A 2A 1A,659 km,53 km/hr,4207,[],"['Delhi 110006, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Rampur, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', '229301, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Amethi., Uttar Pradesh', 'Distt. Pratapgarh, Uttar Pradesh', 'Pratapgarh 230001, Uttar Pradesh']",NaN,NaN
2374,4207,Padmavat Express Special,COVR,NR,No TT Change,,,PBH,17:00,DLI,06:25,13h 25m,16,S M T W T F S,2S SL 3A 2A 1A,659 km,49 km/hr,4208,[],"['Pratapgarh 230001, Uttar Pradesh', 'Distt. Pratapgarh, Uttar Pradesh', 'Amethi., Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', '229301, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Hardoi 241001, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Delhi 110006, Delhi NCT']",NaN,NaN
2375,4205,Faizabad - Delhi Express Special,COVR,NR,No TT Change,,,FD,17:25,DLI,04:20,10h 55m,9,S M T W T F S,2S SL 3A 2A 1A,614 km,56 km/hr,4206,[],"['Pincode-224001, Uttar Pradesh', 'Pincode-225403., Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', '201009, Uttar Pradesh', 'Delhi 110006, Delhi NCT']",NaN,NaN
2376,4206,Delhi - Faizabad Express Special,COVR,NR,No TT Change,,,DLI,18:20,FD,07:15,12h 55m,9,S M T W T F S,2S SL 3A 2A 1A,614 km,48 km/hr,4205,[],"['Delhi 110006, Delhi NCT', '201009, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', '244001, Uttar Pradesh', 'Rampur, Uttar Pradesh', 'PIN 243003, Uttar Pradesh', 'Shahjahanpur Pin Code:242001, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Pincode-225403., Uttar Pradesh', 'Pincode-224001, Uttar Pradesh']",NaN,NaN
2377,4217,Unchahar Express Special (PT),COVR,NR,No TT Change,,,PYGS,13:35,CDG,08:50,19h 15m,38,S M T W T F S,2S SL 3A 2A,890 km,46 km/hr,4218,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' B1', ' B2', ' B3', ' B4', ' B5', ' A1', ' A2', ' D5', ' D6', 'DL2']","['Prayagraj 211003, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Prayagraj PIN 211013, Uttar Pradesh', 'Anapur - Mansurabad Road, Uttar Pradesh', '212413, Uttar Pradesh', '230204, Uttar Pradesh', 'Garhi Manikpur, Uttar Pradesh', '229408, Uttar Pradesh', 'Unchahar, Uttar Pradesh', 'PIN - 229204, Uttar Pradesh', 'PIN - 229203, Uttar Pradesh', 'PIN - 229206, Uttar Pradesh', 'Raghuraj Singh Railway Station, Uttar Pradesh', 'PIN - 209867, Uttar Pradesh', 'PIN - 229503, Uttar Pradesh', '209801, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Kanpur Rural district, Uttar Pradesh', 'Kanpur Rural district, Uttar Pradesh', 'dist. Auraiya, Uttar Pradesh', 'Bharthana, Uttar Pradesh', 'Distt. Etawah, Uttar Pradesh', 'District Firozabad-283141, Uttar Pradesh', 'Firozabad - 283203, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'Kasganj - Mathura Rd Hathras (05722-242803), Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', '201009, Uttar Pradesh', '201005, Uttar Pradesh', 'Delhi 110006, Delhi NCT', 'Delhi 110040, Delhi NCT', 'Aggarsain Nagar 131304, Haryana', 'Ganaur, Haryana', 'Samalkha - 132101, Haryana', 'Panipat 132103, Haryana', 'KARNAL ( Delhi-NCR ) 132001 India, Haryana', 'Kurukshetra 136118, Haryana', '136136, Haryana', 'Ambala 133001, Haryana', 'Daria. Jn. Pnt. KLK/NMDA/UMB, Chandigarh']",NaN,NaN
2378,4218,Unchahar Express Special,COVR,NR,No TT Change,,,CDG,16:45,PYGS,11:15,18h 30m,38,S M T W T F S,2S SL 3A 2A,890 km,48 km/hr,4217,"['  L', 'DL2', ' D6', ' D5', ' A2', ' A1', ' B5', ' B4', ' B3', ' B2', ' B1', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D4', ' D3', ' D2', ' D1', 'DL1']","['Daria. Jn. Pnt. KLK/NMDA/UMB, Chandigarh', 'Ambala 133001, Haryana', '136136, Haryana', 'Kurukshetra 136118, Haryana', 'KARNAL ( Delhi-NCR ) 132001 India, Haryana', 'Panipat 132103, Haryana', 'Samalkha - 132101, Haryana', 'Ganaur, Haryana', 'Aggarsain Nagar 131304, Haryana', 'Delhi 110040, Delhi NCT', '110007, Delhi NCT', 'Delhi 110006, Delhi NCT', '201005, Uttar Pradesh', '201009, Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', 'Kasganj - Mathura Rd Hathras (05722-242803), Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'Firozabad - 283203, Uttar Pradesh', 'District Firozabad-283141, Uttar Pradesh', 'Distt. Etawah, Uttar Pradesh', 'Bharthana, Uttar Pradesh', 'dist. Auraiya, Uttar Pradesh', 'Kanpur Rural district, Uttar Pradesh', 'Kanpur Rural district, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', '209801, Uttar Pradesh', 'PIN - 229503, Uttar Pradesh', 'PIN - 209867, Uttar Pradesh', 'Raghuraj Singh Railway Station, Uttar Pradesh', 'PIN - 229206, Uttar Pradesh', 'PIN - 229203, Uttar Pradesh', 'PIN - 229204, Uttar Pradesh', 'Unchahar, Uttar Pradesh', '229408, Uttar Pradesh', 'Garhi Manikpur, Uttar Pradesh', '230204, Uttar Pradesh', '212413, Uttar Pradesh', 'Prayagraj PIN 211013, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Prayagraj 211003, Uttar Pradesh']",NaN,NaN
2379,2241,Ranchi - New Delhi AC Special (via Bokaro Steel City),COVR,SER,No TT Change,,,RNC,18:10,NDLS,11:10,17h 0m,6,      W     S,3A 2A 1A,1307 km,77 km/hr,2242,"['  L', 'EOG', 'B10', ' B9', ' B8', ' B7', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' PC', ' A6', ' A5', ' A4', ' A3', ' A2', ' A1', ' H1', 'EOG']","['Jharkhand 834001, Jharkhand', '06542-253861, Jharkhand', '06534-222410 Koderma, Jharkhand', '0631-2220283, Bihar', 'Phone - (06184-253154), Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Ajmeri Gate 110002, Delhi NCT']",NaN,NaN
2380,2242,New Delhi - Ranchi AC Special (via Bokaro Steel City),COVR,SER,No TT Change,,,NDLS,16:10,RNC,09:05,16h 55m,6,  M       F  ,3A 2A 1A,1310 km,77 km/hr,2241,"['  L', 'EOG', ' H1', ' A1', ' A2', ' A3', ' A4', ' A5', ' A6', ' PC', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' B7', ' B8', ' B9', 'B10', 'EOG']","['Ajmeri Gate 110002, Delhi NCT', 'KANPUR-208 001, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Phone - (06184-253154), Bihar', '0631-2220283, Bihar', '06534-222410 Koderma, Jharkhand', '06542-253861, Jharkhand', 'Jharkhand 834001, Jharkhand']",NaN,NaN
2381,5015,Gorakhpur - Yesvantpur SF Special,COVR,NER,No TT Change,Apr 12,,GKP,06:35,YPR,02:45,44h 10m,21,  M          ,2S SL 3A 2A,2512 km,57 km/hr,5016,"['  L', 'HCP', 'EOG', ' D1', ' D2', ' D3', ' D4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' A1', ' A2', 'DL1']","['Gorakhpur 273012, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Uttar Pradesh 226006, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', '209801, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Kanpur Rural District, Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'PIN - 470113, Madhya Pradesh', '462001, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'PIN - 440001, Maharashtra', 'Chandrapur 442402, Maharashtra', 'Balharshah 442901, Maharashtra', 'Tel- 08738-238717, Telangana', ', Telangana', 'Secunderabad 500003, Telangana', 'Kurnool dist - 518349, Andhra Pradesh', ', Andhra Pradesh', 'Pin- 515672, Andhra Pradesh', 'Bengaluru - 560022, Karnataka']","Mon Apr 12, 2021",NaN
